region,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percentage,income_group
Europe & Central Asia,Faroe Islands,2008,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2009,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2010,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2011,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2012,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2013,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2014,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2015,0.799999982,1396.01,0.0573061784657703,High income
Europe & Central Asia,Faroe Islands,2016,0.799999982,1396.01,0.0573061784657703,High income
East Asia & Pacific,Fiji,1990,9529.000244,18269.9895,52.1565720877946,Upper middle income
East Asia & Pacific,Fiji,1991,9556.500244,18269.9895,52.3070921524066,Upper middle income
East Asia & Pacific,Fiji,1992,9584.099731,18269.9895,52.4581567548246,Upper middle income
East Asia & Pacific,Fiji,1993,9611.599731,18269.9895,52.6086768194366,Upper middle income
East Asia & Pacific,Fiji,1994,9639.199829,18269.9895,52.7597447661368,Upper middle income
East Asia & Pacific,Fiji,1995,9666.699829,18269.9895,52.9102648307488,Upper middle income
East Asia & Pacific,Fiji,1996,9694.199829,18269.9895,53.0607848953608,Upper middle income
East Asia & Pacific,Fiji,1997,9721.799927,18269.9895,53.211852842061,Upper middle income
East Asia & Pacific,Fiji,1998,9749.299927,18269.9895,53.362372906673,Upper middle income
East Asia & Pacific,Fiji,1999,9776.900024,18269.9895,53.5134408478998,Upper middle income
East Asia & Pacific,Fiji,2000,9804.400024,18269.9895,53.6639609125117,Upper middle income
East Asia & Pacific,Fiji,2001,9837.999878,18269.9895,53.8478682650584,Upper middle income
East Asia & Pacific,Fiji,2002,9871.699829,18269.9895,54.0323234942198,Upper middle income
East Asia & Pacific,Fiji,2003,9905.300293,18269.9895,54.2162341855752,Upper middle income
East Asia & Pacific,Fiji,2004,9939.000244,18269.9895,54.4006894147367,Upper middle income
East Asia & Pacific,Fiji,2005,9972.600098,18269.9895,54.5845967672833,Upper middle income
East Asia & Pacific,Fiji,2006,9963.900146,18269.9895,54.5369779550229,Upper middle income
East Asia & Pacific,Fiji,2007,9955.100098,18269.9895,54.4888112716212,Upper middle income
East Asia & Pacific,Fiji,2008,9946.400146,18269.9895,54.4411924593607,Upper middle income
East Asia & Pacific,Fiji,2009,9937.700195,18269.9895,54.3935736525738,Upper middle income
East Asia & Pacific,Fiji,2010,9929.000244,18269.9895,54.3459548457869,Upper middle income
East Asia & Pacific,Fiji,2011,9977.600098,18269.9895,54.6119640517582,Upper middle income
East Asia & Pacific,Fiji,2012,10026.19995,18269.9895,54.8779732467827,Upper middle income
East Asia & Pacific,Fiji,2013,10074.7998,18269.9895,55.1439824308602,Upper middle income
East Asia & Pacific,Fiji,2014,10123.40027,18269.9895,55.409995008481,Upper middle income
East Asia & Pacific,Fiji,2015,10172.00012,18269.9895,55.6760041925585,Upper middle income
East Asia & Pacific,Fiji,2016,10220.59998,18269.9895,55.9420134313706,Upper middle income
Europe & Central Asia,Finland,1990,218750,304590.0088,71.8178514330835,High income
Europe & Central Asia,Finland,1991,219320,304590.0088,72.004988234532,High income
Europe & Central Asia,Finland,1992,219890,304590.0088,72.1921250359805,High income
Europe & Central Asia,Finland,1993,220460,304590.0088,72.379261837429,High income
Europe & Central Asia,Finland,1994,221030,304590.0088,72.5663986388775,High income
Europe & Central Asia,Finland,1995,221600,304590.0088,72.753535440326,High income
Europe & Central Asia,Finland,1996,222170,304590.0088,72.9406722417745,High income
Europe & Central Asia,Finland,1997,222740,304590.0088,73.127809043223,High income
Europe & Central Asia,Finland,1998,223310,304590.0088,73.3149458446714,High income
Europe & Central Asia,Finland,1999,223880,304590.0088,73.5020826461199,High income
Europe & Central Asia,Finland,2000,224450,304590.0088,73.6892194475684,High income
Europe & Central Asia,Finland,2001,223845.9961,304590.0088,73.4909188196589,High income
Europe & Central Asia,Finland,2002,223241.9922,304590.0088,73.2926181917494,High income
Europe & Central Asia,Finland,2003,222638.0078,304590.0088,73.0943239658884,High income
Europe & Central Asia,Finland,2004,222034.0039,304590.0088,72.8960233379789,High income
Europe & Central Asia,Finland,2005,221430,304590.0088,72.6977227100694,High income
Europe & Central Asia,Finland,2006,221580,304110.0041,72.8617924476888,High income
Europe & Central Asia,Finland,2007,221730,304090.0093,72.9159108220659,High income
Europe & Central Asia,Finland,2008,221880,303900.0069,73.0108571774435,High income
Europe & Central Asia,Finland,2009,222030,303900.0069,73.0602155178826,High income
Europe & Central Asia,Finland,2010,222180,303900.0069,73.1095738583216,High income
Europe & Central Asia,Finland,2011,222180,303890.0095,73.1119790234499,High income
Europe & Central Asia,Finland,2012,222180,303890.0095,73.1119790234499,High income
Europe & Central Asia,Finland,2013,222180,303890.0095,73.1119790234499,High income
Europe & Central Asia,Finland,2014,222180,303890.0095,73.1119790234499,High income
Europe & Central Asia,Finland,2015,222180,303910.0043,73.1071688514336,High income
Europe & Central Asia,Finland,2016,222180,303910.0043,73.1071688514336,High income
Europe & Central Asia,France,1990,144360,547566.0155,26.3639444219671,High income
Europe & Central Asia,France,1991,145212.998,547566.0155,26.5197243600667,High income
Europe & Central Asia,France,1992,146065.9961,547566.0155,26.6755043164289,High income
Europe & Central Asia,France,1993,146919.0039,547566.0155,26.8312860442669,High income
Europe & Central Asia,France,1994,147772.002,547566.0155,26.9870660006291,High income
Europe & Central Asia,France,1995,148625,547566.0155,27.1428459387286,High income
Europe & Central Asia,France,1996,149477.998,547566.0155,27.2986258768282,High income
Europe & Central Asia,France,1997,150330.9961,547566.0155,27.4544058331904,High income
Europe & Central Asia,France,1998,151184.0039,547566.0155,27.6101875610284,High income
Europe & Central Asia,France,1999,152037.002,547566.0155,27.7659675173906,High income
Europe & Central Asia,France,2000,152890,547566.9997,27.9216972687845,High income
Europe & Central Asia,France,2001,154034.0039,547566.9997,28.1306221858498,High income
Europe & Central Asia,France,2002,155177.998,547566.9997,28.3395453131797,High income
Europe & Central Asia,France,2003,156322.002,547866.9994,28.5328377455107,High income
Europe & Central Asia,France,2004,157465.9961,547566.9997,28.7573933758375,High income
Europe & Central Asia,France,2005,158610,547557.0023,28.9668471654572,High income
Europe & Central Asia,France,2006,159735.9961,547557.0023,29.1724871436276,High income
Europe & Central Asia,France,2007,160862.002,547557.0023,29.3781289115659,High income
Europe & Central Asia,France,2008,161987.998,547557.0023,29.5837688714733,High income
Europe & Central Asia,France,2009,163114.0039,547557.0023,29.7894106394117,High income
Europe & Central Asia,France,2010,164240,547557.0023,29.9950506175821,High income
Europe & Central Asia,France,2011,165370,547557.0023,30.2014218255574,High income
Europe & Central Asia,France,2012,166500,547557.0023,30.4077930335327,High income
Europe & Central Asia,France,2013,167630,547557.0023,30.6141642415081,High income
Europe & Central Asia,France,2014,168760,547557.0023,30.8205354494834,High income
Europe & Central Asia,France,2015,169890,547557.0023,31.0269066574587,High income
Europe & Central Asia,France,2016,171020,547557.0023,31.233277865434,High income
East Asia & Pacific,French Polynesia,1990,550,3660.0067,15.0272948953891,High income
East Asia & Pacific,French Polynesia,1991,600,3660.0067,16.3934126131518,High income
East Asia & Pacific,French Polynesia,1992,650,3660.0067,17.7595303309144,High income
East Asia & Pacific,French Polynesia,1993,700,3660.0067,19.1256480486771,High income
East Asia & Pacific,French Polynesia,1994,750,3660.0067,20.4917657664397,High income
East Asia & Pacific,French Polynesia,1995,800,3660.0067,21.8578834842024,High income
East Asia & Pacific,French Polynesia,1996,850,3660.0067,23.224001201965,High income
East Asia & Pacific,French Polynesia,1997,900,3660.0067,24.5901189197277,High income
East Asia & Pacific,French Polynesia,1998,950,3660.0067,25.9562366374903,High income
East Asia & Pacific,French Polynesia,1999,1000,3660.0067,27.322354355253,High income
East Asia & Pacific,French Polynesia,2000,1050,3660.0067,28.6884720730156,High income
East Asia & Pacific,French Polynesia,2001,1100,3660.0067,30.0545897907783,High income
East Asia & Pacific,French Polynesia,2002,1150,3660.0067,31.4207075085409,High income
East Asia & Pacific,French Polynesia,2003,1200,3660.0067,32.7868252263035,High income
East Asia & Pacific,French Polynesia,2004,1250,3660.0067,34.1529429440662,High income
East Asia & Pacific,French Polynesia,2005,1300,3660.0067,35.5190606618288,High income
East Asia & Pacific,French Polynesia,2006,1350,3660.0067,36.8851783795915,High income
East Asia & Pacific,French Polynesia,2007,1400,3660.0067,38.2512960973541,High income
East Asia & Pacific,French Polynesia,2008,1450,3660.0067,39.6174138151168,High income
East Asia & Pacific,French Polynesia,2009,1500,3660.0067,40.9835315328794,High income
East Asia & Pacific,French Polynesia,2010,1550,3660.0067,42.3496492506421,High income
East Asia & Pacific,French Polynesia,2011,1550,3660.0067,42.3496492506421,High income
East Asia & Pacific,French Polynesia,2012,1550,3660.0067,42.3496492506421,High income
East Asia & Pacific,French Polynesia,2013,1550,3660.0067,42.3496492506421,High income
East Asia & Pacific,French Polynesia,2014,1550,3660.0067,42.3496492506421,High income
East Asia & Pacific,French Polynesia,2015,1550,3660.0067,42.3496492506421,High income
East Asia & Pacific,French Polynesia,2016,1550,3660.0067,42.3496492506421,High income
Sub-Saharan Africa,Gabon,1990,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1991,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1992,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1993,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1994,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1995,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1996,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1997,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1998,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,1999,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2000,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2001,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2002,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2003,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2004,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2005,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2006,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2007,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2008,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2009,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2010,220000,257670.0091,85.3805224629846,Upper middle income
Sub-Saharan Africa,Gabon,2011,222000,257670.0091,86.1567090308299,Upper middle income
Sub-Saharan Africa,Gabon,2012,224000,257670.0091,86.9328955986752,Upper middle income
Sub-Saharan Africa,Gabon,2013,226000,257670.0091,87.7090821665206,Upper middle income
Sub-Saharan Africa,Gabon,2014,228000,257670.0091,88.4852687343659,Upper middle income
Sub-Saharan Africa,Gabon,2015,230000,257670.0091,89.2614553022112,Upper middle income
Sub-Saharan Africa,Gabon,2016,232000,257670.0091,90.0376418700565,Upper middle income
Sub-Saharan Africa,"Gambia, The",1990,4420,10120.0106,43.6758435806381,Low income
Sub-Saharan Africa,"Gambia, The",1991,4438.999939,10120.0106,43.8635898167933,Low income
Sub-Saharan Africa,"Gambia, The",1992,4457.999878,10120.0106,44.0513360529484,Low income
Sub-Saharan Africa,"Gambia, The",1993,4477.000122,10120.0106,44.2390853029344,Low income
Sub-Saharan Africa,"Gambia, The",1994,4496.000061,10120.0106,44.4268315390895,Low income
Sub-Saharan Africa,"Gambia, The",1995,4515,10120.0106,44.6145777752446,Low income
Sub-Saharan Africa,"Gambia, The",1996,4533.999939,10120.0106,44.8023240113998,Low income
Sub-Saharan Africa,"Gambia, The",1997,4552.999878,10120.0106,44.9900702475549,Low income
Sub-Saharan Africa,"Gambia, The",1998,4572.000122,10120.0106,45.1778194975409,Low income
Sub-Saharan Africa,"Gambia, The",1999,4591.000061,10120.0106,45.365565733696,Low income
Sub-Saharan Africa,"Gambia, The",2000,4610,10120.0106,45.5533119698511,Low income
Sub-Saharan Africa,"Gambia, The",2001,4630,10120.0106,45.7509402213472,Low income
Sub-Saharan Africa,"Gambia, The",2002,4650,10120.0106,45.9485684728433,Low income
Sub-Saharan Africa,"Gambia, The",2003,4670,10120.0106,46.1461967243394,Low income
Sub-Saharan Africa,"Gambia, The",2004,4690,10120.0106,46.3438249758355,Low income
Sub-Saharan Africa,"Gambia, The",2005,4710,10120.0106,46.5414532273316,Low income
Sub-Saharan Africa,"Gambia, The",2006,4727.999878,10120.0106,46.7193174481458,Low income
Sub-Saharan Africa,"Gambia, The",2007,4746.000061,10120.0106,46.8971846827908,Low income
Sub-Saharan Africa,"Gambia, The",2008,4763.999939,10120.0106,47.0750489036049,Low income
Sub-Saharan Africa,"Gambia, The",2009,4782.000122,10120.0106,47.2529161382499,Low income
Sub-Saharan Africa,"Gambia, The",2010,4800,10120.0106,47.4307803590641,Low income
Sub-Saharan Africa,"Gambia, The",2011,4816.000061,10120.0106,47.5888835630271,Low income
Sub-Saharan Africa,"Gambia, The",2012,4832.000122,10120.0106,47.7469867669902,Low income
Sub-Saharan Africa,"Gambia, The",2013,4847.999878,10120.0106,47.9050869571224,Low income
Sub-Saharan Africa,"Gambia, The",2014,4863.999939,10120.0106,48.0631901610854,Low income
Sub-Saharan Africa,"Gambia, The",2015,4880,10120.0106,48.2212933650485,Low income
Sub-Saharan Africa,"Gambia, The",2016,4896.000061,10120.0106,48.3793965690115,Low income
Europe & Central Asia,Georgia,1990,27520,69490.0108,39.6028143947274,Lower middle income
Europe & Central Asia,Georgia,1991,27520,69490.0108,39.6028143947274,Lower middle income
Europe & Central Asia,Georgia,1992,27539.59961,69490.0108,39.6310193263058,Lower middle income
Europe & Central Asia,Georgia,1993,27547.90039,69490.0108,39.642964611541,Lower middle income
Europe & Central Asia,Georgia,1994,27556.20117,69490.0108,39.6549098967761,Lower middle income
Europe & Central Asia,Georgia,1995,27564.49951,69490.0108,39.6668516707152,Lower middle income
Europe & Central Asia,Georgia,1996,27572.80029,69490.0108,39.6787969559504,Lower middle income
Europe & Central Asia,Georgia,1997,27581.10107,69490.0108,39.6907422411856,Lower middle income
Europe & Central Asia,Georgia,1998,27589.39941,69490.0108,39.7026840151247,Lower middle income
Europe & Central Asia,Georgia,1999,27597.7002,69490.0108,39.7146293147504,Lower middle income
Europe & Central Asia,Georgia,2000,27606.00098,69490.0108,39.7265745999855,Lower middle income
Europe & Central Asia,Georgia,2001,27629.7998,69490.0108,39.7608224288836,Lower middle income
Europe & Central Asia,Georgia,2002,27653.60107,69490.0108,39.7950737834682,Lower middle income
Europe & Central Asia,Georgia,2003,27677.3999,69490.0108,39.8293216267568,Lower middle income
Europe & Central Asia,Georgia,2004,27701.20117,69490.0108,39.8635729813414,Lower middle income
